epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,9620.64,1.18153,0.56833,1.33013,0.92788,0.83727,0.89449,0.50386,1.54871,0.74235,1.91767,0.004654,0.004654,0.004654
110,9705.84,1.167,0.56329,1.31812,0.92801,0.83739,0.89468,0.50357,1.54884,0.74227,1.9181,0.0046045,0.0046045,0.0046045
111,9792.29,1.16865,0.55857,1.3149,0.92636,0.83795,0.89441,0.5037,1.54921,0.74185,1.919,0.004555,0.004555,0.004555
112,9880.17,1.16495,0.56026,1.31693,0.92683,0.8361,0.89397,0.50346,1.55163,0.7428,1.92118,0.0045055,0.0045055,0.0045055
113,9966.15,1.1561,0.554,1.30866,0.92882,0.83486,0.89354,0.50307,1.55319,0.74332,1.92286,0.004456,0.004456,0.004456
114,10052.7,1.15627,0.54817,1.3138,0.92862,0.8339,0.89354,0.50236,1.5549,0.74406,1.92483,0.0044065,0.0044065,0.0044065
115,10138.2,1.15828,0.55528,1.31065,0.9294,0.83426,0.8937,0.50231,1.55604,0.7445,1.92637,0.004357,0.004357,0.004357
116,10225.2,1.14523,0.54712,1.30238,0.9275,0.83526,0.89342,0.50214,1.55729,0.74486,1.92787,0.0043075,0.0043075,0.0043075
117,10311,1.1502,0.55158,1.29903,0.92618,0.83566,0.8931,0.50182,1.55832,0.74597,1.92923,0.004258,0.004258,0.004258
118,10396.5,1.14814,0.54851,1.30217,0.92804,0.83353,0.89303,0.50196,1.55887,0.74643,1.92997,0.0042085,0.0042085,0.0042085
119,10483.5,1.13361,0.54357,1.29409,0.92639,0.83381,0.89257,0.50173,1.55929,0.7464,1.93065,0.004159,0.004159,0.004159
120,10569.8,1.14052,0.54472,1.30236,0.92767,0.83305,0.8925,0.50165,1.5594,0.74686,1.93108,0.0041095,0.0041095,0.0041095
121,10657.2,1.12923,0.5407,1.29085,0.92659,0.8332,0.89236,0.50176,1.55966,0.74674,1.93174,0.00406,0.00406,0.00406
122,10742.4,1.1376,0.54368,1.29612,0.92731,0.83329,0.89243,0.50169,1.56029,0.74695,1.93266,0.0040105,0.0040105,0.0040105
123,10828.4,1.13275,0.53839,1.29834,0.92753,0.83248,0.89219,0.50123,1.56084,0.74731,1.93351,0.003961,0.003961,0.003961
124,10914.8,1.12476,0.53761,1.2899,0.92721,0.83309,0.89184,0.50105,1.56164,0.74731,1.93438,0.0039115,0.0039115,0.0039115
125,11001.4,1.11372,0.53208,1.28799,0.92669,0.83289,0.89134,0.50099,1.56265,0.74792,1.93525,0.003862,0.003862,0.003862
126,11089,1.1149,0.53046,1.28092,0.92671,0.83257,0.89067,0.50066,1.5638,0.74867,1.93647,0.0038125,0.0038125,0.0038125
127,11175.5,1.11418,0.53185,1.27535,0.92769,0.83233,0.89087,0.50074,1.56369,0.74808,1.93666,0.003763,0.003763,0.003763
128,11261.2,1.10074,0.52959,1.27867,0.92769,0.83257,0.89107,0.50064,1.56385,0.74766,1.93707,0.0037135,0.0037135,0.0037135
129,11347.7,1.10166,0.53287,1.27641,0.92801,0.83376,0.89119,0.5005,1.56446,0.74802,1.93804,0.003664,0.003664,0.003664
130,11433,1.09488,0.52026,1.26855,0.92718,0.83462,0.89098,0.50062,1.56486,0.74769,1.93877,0.0036145,0.0036145,0.0036145
131,11519.3,1.09021,0.51683,1.26366,0.92714,0.83414,0.8909,0.50022,1.56542,0.74725,1.93969,0.003565,0.003565,0.003565
132,11606.5,1.08418,0.51505,1.26546,0.92672,0.83478,0.8901,0.50016,1.56594,0.74747,1.94056,0.0035155,0.0035155,0.0035155
133,11693.9,1.08536,0.52223,1.26794,0.92701,0.83526,0.89033,0.49977,1.56656,0.74737,1.94169,0.003466,0.003466,0.003466
134,11779.7,1.08046,0.51815,1.26219,0.92659,0.83468,0.8898,0.4999,1.5671,0.74729,1.94266,0.0034165,0.0034165,0.0034165
135,11866.8,1.08186,0.51633,1.25499,0.92694,0.83446,0.89003,0.49969,1.56841,0.74739,1.94407,0.003367,0.003367,0.003367
136,11952.1,1.07708,0.51592,1.25675,0.92585,0.83438,0.88956,0.49941,1.56963,0.74776,1.94556,0.0033175,0.0033175,0.0033175
137,12037.5,1.06478,0.50933,1.25106,0.9259,0.83387,0.88936,0.49867,1.57049,0.74786,1.94668,0.003268,0.003268,0.003268
138,12123.6,1.06142,0.50772,1.25075,0.92503,0.83379,0.88895,0.49846,1.57131,0.74776,1.94787,0.0032185,0.0032185,0.0032185
139,12210.5,1.06216,0.50572,1.24983,0.92304,0.83504,0.88843,0.49861,1.5717,0.74833,1.94859,0.003169,0.003169,0.003169
140,12298.5,1.05082,0.50183,1.24656,0.92395,0.8342,0.88818,0.49822,1.57236,0.74891,1.94966,0.0031195,0.0031195,0.0031195
141,12386.9,1.05783,0.50412,1.24628,0.925,0.83345,0.88839,0.49822,1.57281,0.74907,1.95021,0.00307,0.00307,0.00307
142,12477.4,1.04654,0.50213,1.22987,0.92439,0.83438,0.88872,0.49796,1.57356,0.7494,1.95142,0.0030205,0.0030205,0.0030205
143,12568.2,1.04844,0.5044,1.24205,0.92397,0.83438,0.88809,0.4979,1.57452,0.74948,1.95279,0.002971,0.002971,0.002971
144,12655.6,1.04421,0.50137,1.24018,0.9234,0.83558,0.88796,0.49758,1.57558,0.74973,1.9542,0.0029215,0.0029215,0.0029215
145,12742.3,1.04426,0.49865,1.24042,0.92427,0.83506,0.88777,0.49776,1.5763,0.74994,1.95509,0.002872,0.002872,0.002872
146,12830.9,1.03101,0.4925,1.22672,0.92308,0.83547,0.88719,0.49744,1.57688,0.75012,1.95617,0.0028225,0.0028225,0.0028225
147,12920.1,1.02821,0.49405,1.23105,0.92349,0.83462,0.8871,0.49701,1.57754,0.75045,1.95736,0.002773,0.002773,0.002773
148,13007.7,1.02572,0.48777,1.22247,0.92289,0.83466,0.88668,0.49734,1.57835,0.75134,1.95869,0.0027235,0.0027235,0.0027235
149,13094.8,1.01931,0.48887,1.22294,0.92469,0.83474,0.88665,0.49729,1.5787,0.75143,1.95955,0.002674,0.002674,0.002674
150,13180,1.0176,0.49174,1.22434,0.924,0.83479,0.88632,0.49689,1.57906,0.75144,1.96032,0.0026245,0.0026245,0.0026245
151,13268.4,1.01625,0.48771,1.22238,0.92404,0.83486,0.88587,0.49684,1.57987,0.75203,1.9616,0.002575,0.002575,0.002575
152,13355.1,1.01063,0.48242,1.21574,0.92391,0.83522,0.88599,0.49631,1.58075,0.7524,1.96318,0.0025255,0.0025255,0.0025255
153,13442.6,1.00383,0.48048,1.21905,0.92542,0.83558,0.88646,0.49607,1.58133,0.75259,1.96429,0.002476,0.002476,0.002476
154,13529,1.00521,0.48568,1.20975,0.92604,0.83398,0.88591,0.49601,1.58193,0.75322,1.96545,0.0024265,0.0024265,0.0024265
155,13617.1,1.00236,0.47985,1.21331,0.92573,0.83426,0.88555,0.49625,1.58256,0.75404,1.96666,0.002377,0.002377,0.002377
156,13703.5,0.99044,0.47973,1.20746,0.92561,0.83377,0.88521,0.49601,1.58311,0.75453,1.96787,0.0023275,0.0023275,0.0023275
157,13790.7,0.98018,0.47485,1.19092,0.92592,0.83317,0.88485,0.496,1.58367,0.7553,1.96909,0.002278,0.002278,0.002278
158,13879.7,0.9857,0.47399,1.19887,0.92683,0.83302,0.88493,0.49559,1.58482,0.75614,1.97064,0.0022285,0.0022285,0.0022285
159,13968.1,0.98062,0.47314,1.19099,0.92517,0.83398,0.88454,0.49502,1.58502,0.75722,1.97119,0.002179,0.002179,0.002179
160,14057.7,0.9771,0.47068,1.20126,0.9251,0.83465,0.88461,0.49483,1.58516,0.75732,1.97188,0.0021295,0.0021295,0.0021295
161,14145.1,0.96685,0.46589,1.19136,0.92463,0.83485,0.88424,0.49444,1.58642,0.75847,1.97347,0.00208,0.00208,0.00208
162,14232,0.9657,0.4672,1.19027,0.92447,0.83474,0.88421,0.49408,1.58664,0.75907,1.97414,0.0020305,0.0020305,0.0020305
163,14319.7,0.96228,0.46421,1.18868,0.92446,0.83432,0.88378,0.49388,1.58753,0.76002,1.97545,0.001981,0.001981,0.001981
164,14408.2,0.96298,0.46604,1.18679,0.92384,0.83427,0.88324,0.49401,1.58777,0.76011,1.97622,0.0019315,0.0019315,0.0019315
165,14493.4,0.94859,0.45962,1.17754,0.92381,0.83391,0.88315,0.49408,1.58825,0.76057,1.97746,0.001882,0.001882,0.001882
166,14580.4,0.94525,0.45658,1.1701,0.92499,0.83353,0.88333,0.49392,1.58902,0.76187,1.97871,0.0018325,0.0018325,0.0018325
167,14666.1,0.94214,0.45512,1.17396,0.92526,0.83293,0.88309,0.49342,1.58941,0.76264,1.97918,0.001783,0.001783,0.001783
168,14754.1,0.93769,0.45475,1.16851,0.92487,0.83269,0.88285,0.49341,1.59071,0.76391,1.98115,0.0017335,0.0017335,0.0017335
169,14840.4,0.93566,0.45143,1.17128,0.92541,0.83236,0.88273,0.4931,1.5913,0.76446,1.98217,0.001684,0.001684,0.001684
170,14928.6,0.93514,0.4559,1.16728,0.92623,0.83185,0.88253,0.49318,1.59194,0.7655,1.9834,0.0016345,0.0016345,0.0016345
171,15015.5,0.93407,0.45325,1.16968,0.92723,0.8303,0.88238,0.49274,1.59286,0.76637,1.98481,0.001585,0.001585,0.001585
172,15103.2,0.92887,0.45164,1.16378,0.92754,0.82957,0.88211,0.49267,1.59367,0.76723,1.98652,0.0015355,0.0015355,0.0015355
173,15191.3,0.92077,0.44563,1.15907,0.92896,0.82775,0.88166,0.49221,1.59457,0.76809,1.98781,0.001486,0.001486,0.001486
174,15277.7,0.90848,0.44425,1.1571,0.92905,0.82763,0.88148,0.49175,1.59595,0.76891,1.98972,0.0014365,0.0014365,0.0014365
175,15365,0.90944,0.44044,1.15335,0.92872,0.82713,0.88105,0.49152,1.59666,0.7696,1.99101,0.001387,0.001387,0.001387
176,15452.6,0.90727,0.43786,1.15197,0.9301,0.82655,0.88089,0.49149,1.59765,0.77039,1.99285,0.0013375,0.0013375,0.0013375
177,15543,0.90596,0.44168,1.14952,0.92935,0.82704,0.88068,0.49135,1.59877,0.77125,1.9946,0.001288,0.001288,0.001288
178,15630.2,0.89922,0.43909,1.14577,0.9281,0.82763,0.88023,0.49082,1.59984,0.77214,1.99637,0.0012385,0.0012385,0.0012385
179,15725.9,0.89361,0.43578,1.14469,0.92874,0.82739,0.88011,0.49038,1.60077,0.77276,1.99805,0.001189,0.001189,0.001189
180,15819.4,0.88796,0.43268,1.14096,0.92812,0.82737,0.88034,0.48989,1.60231,0.77409,2.00072,0.0011395,0.0011395,0.0011395
181,15916.4,0.87842,0.42927,1.13299,0.92682,0.82848,0.87991,0.4901,1.60271,0.7745,2.00175,0.00109,0.00109,0.00109
182,16006.6,0.88055,0.42879,1.13585,0.92778,0.82727,0.87988,0.48965,1.60367,0.77541,2.00327,0.0010405,0.0010405,0.0010405
183,16093.8,0.88554,0.42857,1.13082,0.92814,0.82655,0.87945,0.48953,1.60443,0.77665,2.00487,0.000991,0.000991,0.000991
184,16181.7,0.87055,0.4258,1.12842,0.92807,0.82631,0.87929,0.48886,1.60518,0.77731,2.00642,0.0009415,0.0009415,0.0009415
