epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,10926.4,1.07045,0.63894,0.91042,0.70489,0.70158,0.73965,0.531,1.085,0.60529,0.97986,0.0052975,0.0052975,0.0052975
97,11044.5,1.06508,0.63398,0.91163,0.70327,0.70364,0.74012,0.53168,1.0847,0.60537,0.97988,0.005248,0.005248,0.005248
98,11162.4,1.06529,0.62725,0.90921,0.70389,0.70292,0.74044,0.53156,1.08457,0.60497,0.97991,0.0051985,0.0051985,0.0051985
99,11280.1,1.06792,0.62914,0.91067,0.7045,0.70302,0.74072,0.532,1.08439,0.60461,0.97995,0.005149,0.005149,0.005149
100,11398.1,1.06503,0.63535,0.91258,0.70886,0.70022,0.74105,0.53216,1.08418,0.60418,0.97992,0.0050995,0.0050995,0.0050995
101,11515.8,1.06381,0.62946,0.91011,0.7112,0.70066,0.74119,0.53222,1.08384,0.60391,0.97987,0.00505,0.00505,0.00505
102,11633.5,1.05827,0.62331,0.90807,0.71012,0.70192,0.74153,0.53261,1.08364,0.60373,0.97987,0.0050005,0.0050005,0.0050005
103,11751.2,1.0624,0.62497,0.90824,0.71198,0.7011,0.74225,0.5332,1.08352,0.60323,0.97992,0.004951,0.004951,0.004951
104,11868.5,1.05777,0.62152,0.90658,0.71319,0.7017,0.74272,0.53397,1.08329,0.60273,0.97989,0.0049015,0.0049015,0.0049015
105,11986.2,1.05908,0.62463,0.9105,0.71266,0.70359,0.74299,0.53409,1.08315,0.60226,0.9799,0.004852,0.004852,0.004852
106,12102.9,1.05577,0.62329,0.90773,0.7134,0.70186,0.74357,0.53464,1.08302,0.60203,0.97995,0.0048025,0.0048025,0.0048025
107,12221.6,1.06207,0.62518,0.90799,0.71334,0.70465,0.74419,0.53472,1.08265,0.60181,0.97996,0.004753,0.004753,0.004753
108,12339.4,1.05382,0.61575,0.90874,0.71351,0.70665,0.74468,0.53518,1.08253,0.60176,0.98005,0.0047035,0.0047035,0.0047035
109,12457,1.05671,0.62332,0.90669,0.7125,0.70603,0.74495,0.53576,1.0823,0.60137,0.98005,0.004654,0.004654,0.004654
110,12574.5,1.05653,0.62021,0.90858,0.7116,0.70667,0.74528,0.53598,1.08195,0.60095,0.98005,0.0046045,0.0046045,0.0046045
111,12693,1.06589,0.62472,0.90814,0.71242,0.70952,0.74565,0.53675,1.08181,0.60046,0.98014,0.004555,0.004555,0.004555
112,12810.5,1.05871,0.61842,0.90741,0.71344,0.70906,0.74617,0.53677,1.08166,0.59998,0.9801,0.0045055,0.0045055,0.0045055
113,12928.8,1.06379,0.62507,0.90721,0.70082,0.72011,0.74679,0.53711,1.08139,0.59957,0.98016,0.004456,0.004456,0.004456
114,13046.2,1.05663,0.61996,0.90729,0.69746,0.72442,0.74713,0.53752,1.08136,0.59915,0.98017,0.0044065,0.0044065,0.0044065
115,13164.8,1.05801,0.62081,0.90596,0.6963,0.72573,0.7476,0.53807,1.08115,0.5988,0.98014,0.004357,0.004357,0.004357
116,13282.5,1.05255,0.6162,0.90843,0.70065,0.72385,0.74803,0.53862,1.08103,0.59878,0.98014,0.0043075,0.0043075,0.0043075
117,13400,1.05898,0.61883,0.90772,0.70163,0.72193,0.74861,0.53915,1.0808,0.59837,0.98017,0.004258,0.004258,0.004258
118,13515.9,1.05865,0.62205,0.90956,0.69997,0.72254,0.74905,0.53949,1.08062,0.59807,0.98021,0.0042085,0.0042085,0.0042085
119,13637,1.05117,0.6159,0.90617,0.70152,0.72405,0.74925,0.53969,1.08054,0.59764,0.98024,0.004159,0.004159,0.004159
120,13754.7,1.0429,0.61482,0.90601,0.70194,0.72658,0.74963,0.54023,1.08027,0.59716,0.9802,0.0041095,0.0041095,0.0041095
121,13874.1,1.05566,0.61705,0.90553,0.70007,0.72852,0.75007,0.54081,1.08025,0.5972,0.98026,0.00406,0.00406,0.00406
122,13990.8,1.04957,0.61101,0.90531,0.70493,0.72517,0.75068,0.54141,1.07999,0.5968,0.98031,0.0040105,0.0040105,0.0040105
123,14107.8,1.05649,0.61344,0.90501,0.7036,0.72883,0.75149,0.54174,1.07984,0.59631,0.9804,0.003961,0.003961,0.003961
124,14223.8,1.05941,0.62383,0.9063,0.72436,0.70735,0.7516,0.54188,1.07964,0.59604,0.98045,0.0039115,0.0039115,0.0039115
125,14340.3,1.06544,0.62943,0.90198,0.72669,0.70743,0.75221,0.54254,1.07931,0.59566,0.98043,0.003862,0.003862,0.003862
126,14456.1,1.05443,0.62743,0.89853,0.72931,0.70638,0.75293,0.5432,1.07938,0.59501,0.98054,0.0038125,0.0038125,0.0038125
127,14574.6,1.05718,0.62421,0.90029,0.72747,0.70862,0.75349,0.54405,1.07914,0.5943,0.98045,0.003763,0.003763,0.003763
128,14691.6,1.05192,0.62161,0.89637,0.72793,0.70863,0.75415,0.54465,1.07896,0.59381,0.98056,0.0037135,0.0037135,0.0037135
129,14808.5,1.05781,0.62485,0.89737,0.72863,0.7101,0.75486,0.54562,1.07889,0.59338,0.98066,0.003664,0.003664,0.003664
130,14925,1.04874,0.61834,0.89764,0.73141,0.7106,0.7555,0.54619,1.07861,0.59278,0.98069,0.0036145,0.0036145,0.0036145
131,15042,1.04694,0.62038,0.89695,0.73346,0.71045,0.75603,0.54686,1.07843,0.5921,0.98071,0.003565,0.003565,0.003565
132,15158.4,1.04931,0.61921,0.8935,0.73461,0.71041,0.75637,0.54705,1.07828,0.5918,0.98078,0.0035155,0.0035155,0.0035155
133,15277.2,1.04663,0.62148,0.89523,0.73309,0.71249,0.75704,0.54781,1.07806,0.59112,0.98069,0.003466,0.003466,0.003466
134,15393.9,1.04643,0.616,0.89452,0.7346,0.71172,0.75755,0.54822,1.07807,0.59059,0.98077,0.0034165,0.0034165,0.0034165
135,15510.3,1.04398,0.61733,0.89468,0.73546,0.71254,0.75798,0.54892,1.07793,0.5902,0.98083,0.003367,0.003367,0.003367
136,15625.7,1.03723,0.61126,0.89235,0.72425,0.72694,0.75847,0.54932,1.07776,0.58953,0.9808,0.0033175,0.0033175,0.0033175
137,15741.6,1.04682,0.6135,0.89371,0.72215,0.73131,0.75896,0.54955,1.07765,0.58907,0.98083,0.003268,0.003268,0.003268
138,15858.4,1.04661,0.61276,0.89336,0.72534,0.73109,0.75926,0.54991,1.07759,0.58882,0.98084,0.0032185,0.0032185,0.0032185
139,15977.5,1.04,0.60751,0.89135,0.72574,0.73015,0.75946,0.55005,1.07744,0.58835,0.98094,0.003169,0.003169,0.003169
140,16094.1,1.03635,0.60689,0.89209,0.72514,0.73042,0.76003,0.55055,1.0773,0.58771,0.98098,0.0031195,0.0031195,0.0031195
141,16211.1,1.04521,0.61111,0.89403,0.72804,0.72984,0.76026,0.55065,1.07737,0.58739,0.9811,0.00307,0.00307,0.00307
142,16327.6,1.0468,0.61263,0.8939,0.72603,0.73102,0.76067,0.55102,1.07713,0.58679,0.98113,0.0030205,0.0030205,0.0030205
143,16444.8,1.0331,0.60469,0.89212,0.72868,0.72947,0.76104,0.55157,1.0769,0.58632,0.98113,0.002971,0.002971,0.002971
144,16562.2,1.03256,0.60644,0.89119,0.72899,0.72863,0.76156,0.55189,1.07667,0.58599,0.98121,0.0029215,0.0029215,0.0029215
145,16679.1,1.03525,0.60693,0.89219,0.73043,0.72863,0.76195,0.55273,1.07643,0.58541,0.98123,0.002872,0.002872,0.002872
146,16796.1,1.03929,0.60375,0.89169,0.73058,0.72856,0.76212,0.5529,1.07628,0.58486,0.98123,0.0028225,0.0028225,0.0028225
147,16913,1.0377,0.60839,0.89236,0.73109,0.72867,0.76261,0.55358,1.07595,0.58451,0.98135,0.002773,0.002773,0.002773
148,17029.1,1.03082,0.59926,0.89111,0.7317,0.72946,0.76294,0.55403,1.07587,0.58395,0.98134,0.0027235,0.0027235,0.0027235
149,17146.1,1.03769,0.60368,0.8919,0.73124,0.72933,0.76321,0.55445,1.07582,0.58348,0.98144,0.002674,0.002674,0.002674
150,17264,1.03417,0.60152,0.89054,0.73216,0.73,0.76351,0.5551,1.07566,0.58292,0.98147,0.0026245,0.0026245,0.0026245
151,17380.7,1.03808,0.60682,0.8927,0.73219,0.73037,0.76395,0.55561,1.07542,0.58244,0.98145,0.002575,0.002575,0.002575
152,17497.5,1.03128,0.59605,0.89211,0.73326,0.72995,0.76441,0.55587,1.07511,0.58187,0.9814,0.0025255,0.0025255,0.0025255
153,17613.8,1.03311,0.60068,0.88905,0.73327,0.72985,0.76448,0.55608,1.07502,0.58144,0.98154,0.002476,0.002476,0.002476
154,17730.2,1.02823,0.5987,0.88998,0.73342,0.73,0.76477,0.55642,1.07469,0.58097,0.98153,0.0024265,0.0024265,0.0024265
155,17846.8,1.02989,0.59703,0.89117,0.73382,0.73088,0.76515,0.55696,1.07444,0.58079,0.98152,0.002377,0.002377,0.002377
156,17965.1,1.02424,0.59051,0.88613,0.73401,0.73163,0.76579,0.55772,1.07426,0.58032,0.98155,0.0023275,0.0023275,0.0023275
157,18081.9,1.02915,0.59151,0.88696,0.73709,0.72986,0.76605,0.55813,1.07398,0.5798,0.98164,0.002278,0.002278,0.002278
158,18198.3,1.02553,0.59573,0.8891,0.73587,0.73154,0.76643,0.55853,1.07394,0.57952,0.9816,0.0022285,0.0022285,0.0022285
159,18315.1,1.03171,0.5967,0.88923,0.73561,0.73166,0.76682,0.55883,1.07374,0.57926,0.98168,0.002179,0.002179,0.002179
160,18431.5,1.02449,0.59025,0.88942,0.73648,0.73172,0.76735,0.55954,1.07357,0.57881,0.98179,0.0021295,0.0021295,0.0021295
161,18547.9,1.02468,0.5916,0.8886,0.73641,0.73249,0.76761,0.55991,1.07348,0.57856,0.9819,0.00208,0.00208,0.00208
162,18666,1.02114,0.58503,0.88806,0.73456,0.73501,0.76781,0.55989,1.07328,0.57788,0.98198,0.0020305,0.0020305,0.0020305
163,18782.2,1.02131,0.58307,0.88485,0.73745,0.73446,0.76827,0.56061,1.07307,0.57747,0.98201,0.001981,0.001981,0.001981
164,18899.8,1.01799,0.5884,0.88733,0.73655,0.73518,0.76864,0.56094,1.0728,0.57713,0.98196,0.0019315,0.0019315,0.0019315
165,19016.9,1.02716,0.58653,0.88839,0.73843,0.7353,0.7689,0.56127,1.07276,0.5767,0.9821,0.001882,0.001882,0.001882
166,19134.2,1.02239,0.5896,0.8868,0.73784,0.73552,0.76926,0.56132,1.07258,0.57622,0.98212,0.0018325,0.0018325,0.0018325
167,19252.4,1.0231,0.58371,0.88724,0.73865,0.73557,0.76958,0.56166,1.07249,0.57599,0.98225,0.001783,0.001783,0.001783
168,19370.5,1.01364,0.58272,0.88593,0.73836,0.73557,0.7699,0.56232,1.0723,0.57566,0.98228,0.0017335,0.0017335,0.0017335
169,19487.3,1.01502,0.58041,0.88531,0.73958,0.73526,0.77046,0.56258,1.07223,0.57542,0.98241,0.001684,0.001684,0.001684
170,19603.6,1.01222,0.58051,0.88584,0.73787,0.73745,0.7709,0.56344,1.07209,0.57514,0.98252,0.0016345,0.0016345,0.0016345
171,19720.7,1.01139,0.58115,0.88627,0.74001,0.7366,0.77127,0.56397,1.07215,0.57485,0.98268,0.001585,0.001585,0.001585
