epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,12900.4,1.06507,0.56496,1.04424,0.74879,0.71918,0.76175,0.54193,1.23299,0.59818,1.27157,0.0032185,0.0032185,0.0032185
139,12992.2,1.05876,0.55808,1.04106,0.74822,0.71926,0.76219,0.54195,1.23282,0.59787,1.27149,0.003169,0.003169,0.003169
140,13085.5,1.05493,0.55683,1.04235,0.74784,0.71862,0.76252,0.5424,1.23281,0.59739,1.27155,0.0031195,0.0031195,0.0031195
141,13177.8,1.06326,0.55908,1.04378,0.75081,0.71788,0.76275,0.54243,1.23262,0.597,1.27142,0.00307,0.00307,0.00307
142,13268.4,1.06803,0.56774,1.04454,0.75488,0.71547,0.76304,0.54253,1.23251,0.59652,1.27131,0.0030205,0.0030205,0.0030205
143,13362.7,1.05309,0.55576,1.04213,0.75724,0.71457,0.76327,0.54286,1.23237,0.59618,1.27117,0.002971,0.002971,0.002971
144,13457,1.05573,0.55861,1.03935,0.75841,0.71216,0.76369,0.54335,1.23214,0.59585,1.27119,0.0029215,0.0029215,0.0029215
145,13549.3,1.04884,0.5543,1.03885,0.75791,0.71487,0.76396,0.54367,1.23202,0.59541,1.27121,0.002872,0.002872,0.002872
146,13643.7,1.05918,0.55693,1.04012,0.75883,0.71508,0.76409,0.54381,1.23187,0.595,1.27111,0.0028225,0.0028225,0.0028225
147,13739.1,1.05979,0.56159,1.04253,0.75807,0.71561,0.76441,0.544,1.23164,0.59461,1.27096,0.002773,0.002773,0.002773
148,13835.4,1.05153,0.55251,1.03906,0.75932,0.71568,0.7648,0.54397,1.23138,0.59417,1.27094,0.0027235,0.0027235,0.0027235
149,13932.7,1.05021,0.55284,1.0383,0.76075,0.71338,0.7651,0.54447,1.23105,0.59368,1.27079,0.002674,0.002674,0.002674
150,14024.3,1.04752,0.54983,1.03766,0.76031,0.71543,0.76543,0.54496,1.23093,0.59346,1.27065,0.0026245,0.0026245,0.0026245
151,14115.6,1.05009,0.55518,1.03657,0.76513,0.7106,0.76575,0.54528,1.23083,0.59305,1.27055,0.002575,0.002575,0.002575
152,14207.7,1.0486,0.54606,1.04058,0.76628,0.7116,0.76616,0.54557,1.23073,0.59247,1.27037,0.0025255,0.0025255,0.0025255
153,14299.2,1.04564,0.54737,1.03237,0.76316,0.71399,0.76622,0.54561,1.2307,0.59219,1.27037,0.002476,0.002476,0.002476
154,14391.1,1.03848,0.54404,1.03311,0.76777,0.71218,0.76641,0.54561,1.23066,0.59178,1.27034,0.0024265,0.0024265,0.0024265
155,14484.2,1.04315,0.5449,1.03574,0.76808,0.71248,0.76693,0.54601,1.23055,0.59139,1.27035,0.002377,0.002377,0.002377
156,14582.8,1.04216,0.54427,1.03239,0.76619,0.71441,0.76744,0.54642,1.23029,0.59081,1.2702,0.0023275,0.0023275,0.0023275
