epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,9490.02,1.27804,0.63456,1.38493,0.86803,0.82932,0.88007,0.50227,1.54299,0.79647,1.89262,0.0033175,0.0033175,0.0033175
137,9558.95,1.2617,0.62025,1.37849,0.86866,0.82908,0.88008,0.50202,1.5438,0.7966,1.89351,0.003268,0.003268,0.003268
138,9628.15,1.26231,0.62018,1.37992,0.86843,0.82908,0.87979,0.50186,1.54476,0.796,1.89454,0.0032185,0.0032185,0.0032185
139,9696.34,1.26748,0.62398,1.3821,0.86912,0.82869,0.87992,0.50179,1.54565,0.79631,1.8955,0.003169,0.003169,0.003169
140,9768.54,1.25877,0.61621,1.38205,0.86854,0.82845,0.87972,0.50125,1.54656,0.79736,1.89623,0.0031195,0.0031195,0.0031195
141,9843.9,1.26539,0.61775,1.38093,0.86982,0.82736,0.8797,0.5013,1.54699,0.79742,1.89696,0.00307,0.00307,0.00307
142,9917.71,1.25936,0.62156,1.36507,0.87113,0.82703,0.87991,0.5011,1.54738,0.79695,1.89721,0.0030205,0.0030205,0.0030205
143,9989.97,1.25513,0.62031,1.37585,0.8713,0.82603,0.87927,0.50062,1.54836,0.7971,1.89819,0.002971,0.002971,0.002971
144,10062.4,1.25675,0.61648,1.37647,0.87052,0.82583,0.87907,0.50018,1.54987,0.79699,1.89971,0.0029215,0.0029215,0.0029215
145,10131.2,1.2578,0.6142,1.38002,0.86873,0.82584,0.8783,0.49977,1.55089,0.79716,1.90079,0.002872,0.002872,0.002872
146,10201.6,1.24499,0.61186,1.36426,0.8694,0.82669,0.87868,0.49977,1.55177,0.79697,1.90187,0.0028225,0.0028225,0.0028225
147,10270.4,1.24281,0.61142,1.37069,0.87022,0.82643,0.87852,0.49988,1.55209,0.79629,1.90237,0.002773,0.002773,0.002773
148,10337.7,1.23968,0.6059,1.3607,0.8709,0.82679,0.87893,0.49961,1.55282,0.7956,1.9032,0.0027235,0.0027235,0.0027235
149,10407,1.23717,0.60398,1.36286,0.87213,0.82607,0.87898,0.49948,1.55368,0.79496,1.90402,0.002674,0.002674,0.002674
150,10480.9,1.23526,0.6116,1.36601,0.87283,0.82586,0.8793,0.49944,1.55418,0.79471,1.90482,0.0026245,0.0026245,0.0026245
151,10556,1.23813,0.60642,1.36493,0.87348,0.82522,0.87922,0.49939,1.55487,0.79433,1.90535,0.002575,0.002575,0.002575
152,10624.5,1.2331,0.60289,1.3585,0.87372,0.8245,0.87932,0.49944,1.55548,0.794,1.9062,0.0025255,0.0025255,0.0025255
153,10693.6,1.22983,0.60016,1.36615,0.87404,0.82342,0.87914,0.49944,1.55625,0.7939,1.90685,0.002476,0.002476,0.002476
154,10762.6,1.23511,0.60799,1.35693,0.87382,0.82378,0.87913,0.49944,1.55692,0.7942,1.90746,0.0024265,0.0024265,0.0024265
