epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,13027.8,1.04941,0.52938,1.04517,0.76401,0.73754,0.77853,0.56449,1.20902,0.56028,1.27063,0.0053965,0.0053965,0.0053965
95,13164.2,1.05219,0.53176,1.04527,0.7642,0.73723,0.77911,0.56463,1.20884,0.55979,1.27022,0.005347,0.005347,0.005347
96,13300.8,1.04563,0.53074,1.04171,0.7672,0.73537,0.77946,0.5653,1.20861,0.55925,1.26994,0.0052975,0.0052975,0.0052975
97,13436.8,1.03729,0.52565,1.04128,0.76485,0.73671,0.77994,0.56577,1.20846,0.55879,1.26973,0.005248,0.005248,0.005248
98,13585.9,1.03518,0.51987,1.03856,0.7705,0.73497,0.78061,0.56601,1.20824,0.55845,1.26952,0.0051985,0.0051985,0.0051985
99,13723.4,1.04702,0.52557,1.04242,0.76939,0.73594,0.78118,0.56647,1.20817,0.55795,1.26933,0.005149,0.005149,0.005149
100,13860.2,1.03002,0.52067,1.03794,0.76985,0.73407,0.7812,0.56674,1.20821,0.55743,1.26918,0.0050995,0.0050995,0.0050995
101,13996,1.03014,0.51781,1.03834,0.77103,0.73404,0.7818,0.56718,1.20813,0.5572,1.26899,0.00505,0.00505,0.00505
102,14131.3,1.03125,0.51614,1.03874,0.76953,0.73475,0.78246,0.56803,1.20808,0.55675,1.26888,0.0050005,0.0050005,0.0050005
103,14275.6,1.02941,0.51306,1.03551,0.77377,0.73244,0.78272,0.56834,1.20799,0.55642,1.26867,0.004951,0.004951,0.004951
104,14414.3,1.02856,0.51294,1.03416,0.7755,0.73157,0.78281,0.56856,1.20764,0.55601,1.2684,0.0049015,0.0049015,0.0049015
105,14550.6,1.02634,0.51434,1.03676,0.77621,0.73053,0.78333,0.56911,1.20738,0.55565,1.26806,0.004852,0.004852,0.004852
106,14686.6,1.02294,0.51437,1.03272,0.7757,0.73186,0.78365,0.56922,1.2074,0.55515,1.26785,0.0048025,0.0048025,0.0048025
107,14822.5,1.02889,0.51221,1.03223,0.77743,0.73063,0.78392,0.5696,1.20716,0.55474,1.26755,0.004753,0.004753,0.004753
108,14959.3,1.0219,0.50782,1.03736,0.77796,0.73287,0.78441,0.56997,1.2069,0.55429,1.26732,0.0047035,0.0047035,0.0047035
109,15102.3,1.02339,0.51123,1.02936,0.77899,0.73349,0.78479,0.57035,1.20665,0.55409,1.26715,0.004654,0.004654,0.004654
110,15241.9,1.02112,0.50795,1.0337,0.77928,0.73368,0.78514,0.57098,1.20647,0.5536,1.26688,0.0046045,0.0046045,0.0046045
111,15379.6,1.02878,0.51004,1.03488,0.77976,0.73458,0.78544,0.57079,1.2063,0.55304,1.2666,0.004555,0.004555,0.004555
112,15517.1,1.0259,0.50659,1.03269,0.77943,0.73517,0.78568,0.57113,1.20618,0.55265,1.26636,0.0045055,0.0045055,0.0045055
113,15662.1,1.0299,0.5103,1.03241,0.78105,0.73458,0.78613,0.57156,1.20599,0.55222,1.26612,0.004456,0.004456,0.004456
114,15806.4,1.01975,0.50525,1.02963,0.78137,0.73455,0.78629,0.57203,1.20592,0.55179,1.26582,0.0044065,0.0044065,0.0044065
115,15954.6,1.01793,0.50147,1.02861,0.7812,0.73356,0.7865,0.57248,1.20579,0.55132,1.26565,0.004357,0.004357,0.004357
116,16101.4,1.00798,0.49835,1.029,0.7823,0.73431,0.78715,0.57303,1.20554,0.55099,1.26532,0.0043075,0.0043075,0.0043075
117,16248.8,1.01333,0.4963,1.02792,0.78377,0.73373,0.78726,0.57331,1.20549,0.55071,1.2651,0.004258,0.004258,0.004258
118,16395.4,1.01519,0.50219,1.02908,0.78636,0.73164,0.78775,0.5737,1.20551,0.55047,1.26501,0.0042085,0.0042085,0.0042085
119,16543.9,1.01116,0.49936,1.02757,0.7864,0.7314,0.78782,0.57425,1.20542,0.55021,1.2648,0.004159,0.004159,0.004159
120,16691.1,1.0025,0.4957,1.0272,0.79005,0.73098,0.78822,0.5743,1.20526,0.55012,1.26441,0.0041095,0.0041095,0.0041095
121,16834.1,1.01344,0.49674,1.02653,0.78541,0.73512,0.78862,0.57479,1.20517,0.5496,1.26412,0.00406,0.00406,0.00406
122,16978.9,1.0054,0.49216,1.02345,0.78313,0.73665,0.78893,0.57533,1.20514,0.54905,1.26384,0.0040105,0.0040105,0.0040105
123,17126.4,1.00573,0.49174,1.0235,0.78312,0.737,0.78925,0.57554,1.20511,0.54873,1.26345,0.003961,0.003961,0.003961
124,17272.5,1.00615,0.4922,1.02488,0.78283,0.73765,0.78974,0.57592,1.20508,0.54836,1.2632,0.0039115,0.0039115,0.0039115
125,17418.9,1.0091,0.48971,1.02437,0.7846,0.73642,0.7901,0.57667,1.2049,0.54789,1.263,0.003862,0.003862,0.003862
126,17562.5,0.99719,0.4881,1.01932,0.78618,0.73515,0.79054,0.57696,1.20473,0.54766,1.26271,0.0038125,0.0038125,0.0038125
127,17714.9,0.9938,0.48312,1.02015,0.78785,0.73515,0.79061,0.57719,1.20476,0.54719,1.26256,0.003763,0.003763,0.003763
128,17861.9,0.99564,0.48451,1.0208,0.78855,0.73593,0.79087,0.57724,1.20485,0.54697,1.2625,0.0037135,0.0037135,0.0037135
129,18007.9,1.00583,0.48809,1.02625,0.78695,0.737,0.79113,0.57753,1.20484,0.5466,1.26233,0.003664,0.003664,0.003664
130,18155.6,0.98962,0.47946,1.01968,0.78881,0.73659,0.79126,0.57776,1.20476,0.54601,1.26213,0.0036145,0.0036145,0.0036145
131,18300,0.98739,0.47953,1.01972,0.78945,0.73607,0.79194,0.57854,1.2046,0.54565,1.26184,0.003565,0.003565,0.003565
132,18447.6,0.99336,0.48039,1.019,0.78989,0.73651,0.79225,0.57863,1.20461,0.54543,1.26174,0.0035155,0.0035155,0.0035155
133,18594.7,0.9864,0.47968,1.01803,0.7893,0.73646,0.79233,0.57888,1.20439,0.54502,1.26154,0.003466,0.003466,0.003466
134,18756.4,0.98824,0.47744,1.01605,0.78882,0.73689,0.79237,0.57891,1.20425,0.54468,1.2614,0.0034165,0.0034165,0.0034165
135,18906.9,0.97975,0.47277,1.01356,0.78844,0.73689,0.79264,0.57909,1.2043,0.5445,1.26117,0.003367,0.003367,0.003367
136,19056.4,0.97667,0.47087,1.01342,0.79058,0.73576,0.79271,0.57929,1.20421,0.54407,1.26093,0.0033175,0.0033175,0.0033175
137,19219.6,0.98345,0.4744,1.01577,0.78863,0.7362,0.79305,0.57931,1.20407,0.54389,1.26074,0.003268,0.003268,0.003268
138,19368.1,0.98268,0.47293,1.01416,0.78827,0.73634,0.79336,0.57964,1.20399,0.54339,1.26058,0.0032185,0.0032185,0.0032185
139,19514.5,0.97647,0.467,1.01082,0.7932,0.7344,0.79359,0.57995,1.20385,0.54304,1.26035,0.003169,0.003169,0.003169
140,19658.4,0.97442,0.46607,1.01199,0.79077,0.73648,0.79361,0.57984,1.20377,0.54273,1.26024,0.0031195,0.0031195,0.0031195
141,19802.3,0.97959,0.46613,1.01307,0.79225,0.73568,0.79364,0.58016,1.20359,0.54259,1.26002,0.00307,0.00307,0.00307
142,19950.1,0.98221,0.47188,1.01266,0.79119,0.7363,0.79365,0.58035,1.20354,0.54239,1.25996,0.0030205,0.0030205,0.0030205
143,20098.9,0.96623,0.46088,1.00947,0.79222,0.73569,0.79362,0.58057,1.20349,0.54224,1.25974,0.002971,0.002971,0.002971
144,20248.2,0.97048,0.46401,1.00826,0.79227,0.73587,0.79396,0.5807,1.20359,0.54222,1.25969,0.0029215,0.0029215,0.0029215
145,20394.3,0.96327,0.46007,1.00671,0.79212,0.73629,0.79416,0.58085,1.20331,0.5419,1.25941,0.002872,0.002872,0.002872
146,20539.3,0.97097,0.46285,1.00776,0.79227,0.7378,0.79424,0.58127,1.20333,0.54165,1.25935,0.0028225,0.0028225,0.0028225
147,20684.4,0.9727,0.46425,1.01012,0.79208,0.73887,0.79458,0.58149,1.20321,0.54136,1.25908,0.002773,0.002773,0.002773
148,20829.7,0.96247,0.45751,1.00637,0.7907,0.74028,0.79497,0.58176,1.20311,0.54142,1.25899,0.0027235,0.0027235,0.0027235
149,20976.3,0.96106,0.45709,1.00498,0.79291,0.73887,0.79494,0.582,1.20291,0.54117,1.25883,0.002674,0.002674,0.002674
150,21121.4,0.9577,0.45492,1.00433,0.79098,0.74171,0.79487,0.58155,1.2029,0.54115,1.25869,0.0026245,0.0026245,0.0026245
151,21266.5,0.96082,0.45931,1.00322,0.79048,0.74094,0.79483,0.5817,1.20286,0.54095,1.25846,0.002575,0.002575,0.002575
152,21414.3,0.9569,0.45019,1.00616,0.79028,0.73968,0.79484,0.58184,1.20287,0.54092,1.25837,0.0025255,0.0025255,0.0025255
153,21557.7,0.95406,0.44977,0.99864,0.7934,0.73871,0.79474,0.58208,1.20291,0.54079,1.25836,0.002476,0.002476,0.002476
154,21710.3,0.94637,0.44633,0.99886,0.7907,0.74066,0.79458,0.58201,1.20306,0.54066,1.25843,0.0024265,0.0024265,0.0024265
155,21853.2,0.94908,0.44729,1.00009,0.78215,0.74857,0.79462,0.58199,1.20307,0.54042,1.25839,0.002377,0.002377,0.002377
156,21997.2,0.94735,0.44644,0.99762,0.78248,0.74863,0.79477,0.58251,1.20324,0.54049,1.25837,0.0023275,0.0023275,0.0023275
157,22142.8,0.94987,0.44445,0.99699,0.78522,0.74392,0.79437,0.58207,1.20333,0.54052,1.25834,0.002278,0.002278,0.002278
158,22286.6,0.93917,0.4442,0.99658,0.78446,0.74527,0.79391,0.58176,1.2034,0.54035,1.25829,0.0022285,0.0022285,0.0022285
159,22430,0.95043,0.44788,0.99729,0.78596,0.74519,0.79375,0.58184,1.20359,0.54031,1.2583,0.002179,0.002179,0.002179
160,22574,0.94051,0.4413,0.99878,0.78644,0.74287,0.79407,0.58205,1.2036,0.54009,1.25828,0.0021295,0.0021295,0.0021295
161,22718,0.93928,0.44138,0.998,0.78753,0.744,0.79415,0.58221,1.20368,0.54013,1.25841,0.00208,0.00208,0.00208
162,22862.8,0.93771,0.43607,0.99591,0.78764,0.74451,0.79424,0.58245,1.20367,0.54011,1.25837,0.0020305,0.0020305,0.0020305
163,23012.8,0.93237,0.43186,0.98953,0.7884,0.74578,0.79403,0.58255,1.20365,0.53999,1.25847,0.001981,0.001981,0.001981
164,23159.5,0.92788,0.4338,0.99092,0.78771,0.74724,0.79393,0.58267,1.2037,0.54007,1.25852,0.0019315,0.0019315,0.0019315
165,23306.2,0.9363,0.43568,0.99552,0.78815,0.74623,0.79404,0.58292,1.20373,0.54014,1.25863,0.001882,0.001882,0.001882
166,23450.5,0.92875,0.43359,0.99085,0.78866,0.7468,0.79421,0.583,1.20386,0.54019,1.25885,0.0018325,0.0018325,0.0018325
167,23607.8,0.9302,0.43164,0.99046,0.78879,0.7474,0.79385,0.58276,1.2039,0.54018,1.25892,0.001783,0.001783,0.001783
168,23756.9,0.92002,0.42738,0.98668,0.78814,0.74856,0.79383,0.58274,1.20387,0.54016,1.25898,0.0017335,0.0017335,0.0017335
169,23902.4,0.91579,0.4263,0.98555,0.78683,0.74988,0.79389,0.58278,1.20377,0.53991,1.25908,0.001684,0.001684,0.001684
170,24049.4,0.91373,0.4253,0.98513,0.78349,0.75257,0.79353,0.58236,1.20371,0.53981,1.25917,0.0016345,0.0016345,0.0016345
171,24203.7,0.91846,0.42562,0.98887,0.7845,0.75134,0.79331,0.58249,1.20396,0.53976,1.25943,0.001585,0.001585,0.001585
172,24351.6,0.91441,0.42501,0.98618,0.7856,0.75055,0.79311,0.58258,1.20396,0.53966,1.25947,0.0015355,0.0015355,0.0015355
173,24501.2,0.90668,0.42061,0.98121,0.78545,0.75121,0.79269,0.58287,1.20407,0.53958,1.2597,0.001486,0.001486,0.001486
174,24646.2,0.91502,0.42427,0.98477,0.78816,0.74934,0.79275,0.58278,1.20411,0.53951,1.25994,0.0014365,0.0014365,0.0014365
175,24796.8,0.9062,0.4202,0.98433,0.78972,0.74911,0.79274,0.58238,1.20409,0.53969,1.26023,0.001387,0.001387,0.001387
176,24945.8,0.90782,0.42151,0.98542,0.79085,0.7491,0.79258,0.58225,1.20411,0.5397,1.26059,0.0013375,0.0013375,0.0013375
177,25090.5,0.89885,0.4151,0.98044,0.79176,0.74849,0.7927,0.58227,1.2043,0.53975,1.26095,0.001288,0.001288,0.001288
178,25238.4,0.90368,0.41546,0.9803,0.79198,0.74808,0.79232,0.58197,1.20425,0.53972,1.26112,0.0012385,0.0012385,0.0012385
179,25384.8,0.9055,0.4179,0.98128,0.79068,0.74935,0.79238,0.58193,1.20439,0.53968,1.2614,0.001189,0.001189,0.001189
180,25529.9,0.8954,0.41196,0.9767,0.79098,0.74899,0.79215,0.58169,1.20443,0.53971,1.26163,0.0011395,0.0011395,0.0011395
181,25677.5,0.89271,0.41221,0.97577,0.79314,0.74684,0.79204,0.58178,1.20464,0.53988,1.26198,0.00109,0.00109,0.00109
182,25823.2,0.89579,0.41309,0.97716,0.7895,0.75041,0.79191,0.58187,1.20473,0.54005,1.26235,0.0010405,0.0010405,0.0010405
