epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,14004.4,1.04668,0.52603,1.05879,0.78596,0.72018,0.78008,0.56407,1.20686,0.56137,1.2858,0.006535,0.006535,0.006535
72,14199.9,1.04533,0.52544,1.05746,0.78587,0.72035,0.78034,0.56437,1.20674,0.56113,1.28577,0.0064855,0.0064855,0.0064855
73,14405.3,1.04041,0.52158,1.05659,0.7863,0.72081,0.78059,0.56502,1.20648,0.56074,1.2856,0.006436,0.006436,0.006436
74,14599.4,1.0441,0.5236,1.05821,0.78713,0.7213,0.78094,0.56541,1.20624,0.56014,1.28531,0.0063865,0.0063865,0.0063865
75,14793.3,1.03737,0.51646,1.05787,0.78651,0.72319,0.78143,0.5656,1.20592,0.55963,1.28494,0.006337,0.006337,0.006337
76,14986.8,1.03113,0.51284,1.05255,0.78542,0.72401,0.78157,0.5658,1.20587,0.55947,1.28481,0.0062875,0.0062875,0.0062875
77,15187.8,1.02941,0.51311,1.05186,0.7872,0.72357,0.78156,0.56629,1.20569,0.55925,1.28487,0.006238,0.006238,0.006238
78,15383.3,1.0352,0.51327,1.05482,0.78779,0.72345,0.78196,0.56666,1.2056,0.55891,1.28476,0.0061885,0.0061885,0.0061885
79,15576.6,1.02868,0.50924,1.04704,0.78146,0.72805,0.78225,0.5672,1.20559,0.55849,1.28469,0.006139,0.006139,0.006139
80,15771.4,1.02014,0.5059,1.04545,0.78031,0.72958,0.7822,0.56735,1.20552,0.55809,1.28468,0.0060895,0.0060895,0.0060895
81,15979.6,1.03242,0.50917,1.05207,0.77856,0.73084,0.78241,0.5678,1.20535,0.55764,1.28459,0.00604,0.00604,0.00604
82,16173.5,1.03249,0.5118,1.05428,0.78069,0.73001,0.78256,0.56826,1.20524,0.55715,1.28443,0.0059905,0.0059905,0.0059905
83,16369.9,1.02279,0.50445,1.04836,0.77749,0.73129,0.78259,0.56833,1.20488,0.55683,1.28405,0.005941,0.005941,0.005941
84,16563.7,1.02249,0.50385,1.05035,0.77963,0.73096,0.78307,0.56871,1.20478,0.55626,1.28395,0.0058915,0.0058915,0.0058915
85,16760.9,1.02631,0.50784,1.0499,0.78023,0.7302,0.78337,0.56916,1.20472,0.55588,1.28377,0.005842,0.005842,0.005842
86,16954.4,1.01537,0.49624,1.04709,0.78235,0.72979,0.78374,0.56944,1.20453,0.55541,1.28346,0.0057925,0.0057925,0.0057925
87,17147.7,1.01549,0.495,1.04389,0.77704,0.73298,0.78385,0.56954,1.20436,0.5551,1.28339,0.005743,0.005743,0.005743
88,17341.1,1.01213,0.49687,1.04308,0.77571,0.73435,0.78394,0.56978,1.20427,0.55479,1.28324,0.0056935,0.0056935,0.0056935
89,17536.5,1.02178,0.50013,1.04673,0.77491,0.73428,0.78409,0.57019,1.20408,0.55426,1.28302,0.005644,0.005644,0.005644
90,17730.2,1.00854,0.49543,1.04554,0.77326,0.73555,0.78435,0.57072,1.20395,0.5538,1.28288,0.0055945,0.0055945,0.0055945
91,17925.8,1.01891,0.49735,1.04804,0.77172,0.73632,0.78472,0.57074,1.20374,0.55331,1.28268,0.005545,0.005545,0.005545
92,18111.4,1.01171,0.49404,1.04356,0.77236,0.7369,0.78485,0.57109,1.20355,0.55289,1.28254,0.0054955,0.0054955,0.0054955
93,18297.3,1.01332,0.49314,1.04424,0.77055,0.73789,0.78509,0.57123,1.20333,0.55252,1.28236,0.005446,0.005446,0.005446
94,18490.4,1.01668,0.49246,1.04587,0.77662,0.73509,0.78541,0.57187,1.20325,0.55205,1.2821,0.0053965,0.0053965,0.0053965
95,18685.2,1.01826,0.49477,1.0451,0.77674,0.73664,0.78542,0.57223,1.20302,0.5515,1.28181,0.005347,0.005347,0.005347
96,18879.6,1.01124,0.49365,1.04227,0.76644,0.74468,0.78613,0.57277,1.20292,0.551,1.28154,0.0052975,0.0052975,0.0052975
97,19071.8,1.0023,0.48694,1.04054,0.76707,0.74347,0.78658,0.57335,1.20279,0.5505,1.28132,0.005248,0.005248,0.005248
98,19266.2,1.00078,0.48239,1.03834,0.76863,0.74332,0.78672,0.57362,1.20275,0.54999,1.28118,0.0051985,0.0051985,0.0051985
99,19460.1,1.01033,0.48654,1.0414,0.77052,0.74346,0.78727,0.5743,1.20259,0.54971,1.28098,0.005149,0.005149,0.005149
100,19655.2,0.99327,0.4815,1.0366,0.77142,0.74363,0.78759,0.57455,1.20249,0.54912,1.28068,0.0050995,0.0050995,0.0050995
101,19846.8,0.9942,0.47969,1.03747,0.77029,0.74374,0.78776,0.57479,1.20229,0.54871,1.2805,0.00505,0.00505,0.00505
102,20040,0.99369,0.47778,1.03706,0.76692,0.74612,0.78792,0.57509,1.20208,0.54819,1.28023,0.0050005,0.0050005,0.0050005
